,from,to,time
1656,881e2e6b05fffff,881e2e6b29fffff,448
1657,881e2e6b05fffff,881e2e6b63fffff,133
1658,881e2e6b05fffff,881e2e6b0dfffff,182
1659,881e2e6b07fffff,881e2e6b01fffff,310
1660,881e2e6b07fffff,881e2e6b07fffff,0
1661,881e2e6b07fffff,881e2e6b3dfffff,318
1662,881e2e6b07fffff,881e2e6b03fffff,190
1663,881e2e6b07fffff,881e2e6b39fffff,274
1664,881e2e6b07fffff,881e2e6b2bfffff,276
1665,881e2e6b07fffff,881e2e6b05fffff,204
1666,881e2e6b09fffff,881e2e6b43fffff,318
1667,881e2e6b09fffff,881e2e6b01fffff,357
1668,881e2e6b09fffff,881e2e6b47fffff,237
1669,881e2e6b09fffff,881e2e6b55fffff,199
1670,881e2e6b09fffff,881e2e6b0bfffff,145
1671,881e2e6b09fffff,881e2e6b0dfffff,226
1672,881e2e6b09fffff,881e2e6b09fffff,0
1673,881e2e6b0bfffff,881e2e6b01fffff,262
1674,881e2e6b0bfffff,881e2e6b1dfffff,375
1675,881e2e6b0bfffff,881e2e6b55fffff,231
1676,881e2e6b0bfffff,881e2e6b03fffff,178
1677,881e2e6b0bfffff,881e2e6b0bfffff,0
1678,881e2e6b0bfffff,881e2e6b09fffff,158
1679,881e2e6b0bfffff,881e2e6b57fffff,185
1680,881e2e6b0dfffff,881e2e6b01fffff,242
1681,881e2e6b0dfffff,881e2e6b47fffff,265
1682,881e2e6b0dfffff,881e2e6b6bfffff,395
1683,881e2e6b0dfffff,881e2e6b05fffff,224
1684,881e2e6b0dfffff,881e2e6b63fffff,183
1685,881e2e6b0dfffff,881e2e6b0dfffff,0
1686,881e2e6b0dfffff,881e2e6b09fffff,228
1687,881e2e6b11fffff,881e2e6b15fffff,950
1688,881e2e6b11fffff,881e2e6b1dfffff,546
1689,881e2e6b11fffff,881e2e6b13fffff,448
1690,881e2e6b11fffff,881e2e6b1bfffff,289
1691,881e2e6b11fffff,881e2e6b11fffff,0
1692,881e2e6b11fffff,881e2e6b19fffff,435
1693,881e2e6b11fffff,881e2e6b17fffff,535
1694,881e2e6b13fffff,881e2e6b13fffff,0
1695,881e2e6b13fffff,881e2e684dfffff,210
1696,881e2e6b13fffff,881e2e6845fffff,200
1697,881e2e6b13fffff,881e2e6b1bfffff,153
1698,881e2e6b13fffff,881e2e6b11fffff,407
1699,881e2e6b13fffff,881e2e6869fffff,231
1700,881e2e6b13fffff,881e2e6b17fffff,320
1701,881e2e6b15fffff,881e2e6b15fffff,0
1702,881e2e6b15fffff,881e2e6b1dfffff,365
1703,881e2e6b15fffff,881e2e6b03fffff,454
1704,881e2e6b15fffff,881e2e6b39fffff,334
1705,881e2e6b15fffff,881e2e6b3bfffff,326
1706,881e2e6b15fffff,881e2e6b11fffff,299
1707,881e2e6b15fffff,881e2e6b17fffff,378
1708,881e2e6b17fffff,881e2e6b15fffff,623
1709,881e2e6b17fffff,881e2e686dfffff,167
1710,881e2e6b17fffff,881e2e6b13fffff,251
1711,881e2e6b17fffff,881e2e6b3bfffff,348
1712,881e2e6b17fffff,881e2e6b11fffff,343
1713,881e2e6b17fffff,881e2e6869fffff,258
1714,881e2e6b17fffff,881e2e6b17fffff,0
1715,881e2e6b19fffff,881e2e6b53fffff,338
1716,881e2e6b19fffff,881e2e6b1dfffff,256
1717,881e2e6b19fffff,881e2e6b11fffff,562
1718,881e2e6b19fffff,881e2e6a25fffff,228
1719,881e2e6b19fffff,881e2e6b19fffff,0
1720,881e2e6b19fffff,881e2e6b1bfffff,230
1721,881e2e6b19fffff,881e2e6b57fffff,171
1722,881e2e6b1bfffff,881e2e6b13fffff,285
1723,881e2e6b1bfffff,881e2e684dfffff,184
1724,881e2e6b1bfffff,881e2e6b11fffff,459
1725,881e2e6b1bfffff,881e2e6a27fffff,230
1726,881e2e6b1bfffff,881e2e6a25fffff,110
1727,881e2e6b1bfffff,881e2e6b19fffff,223
1728,881e2e6b1bfffff,881e2e6b1bfffff,0
1729,881e2e6b1dfffff,881e2e6b15fffff,503
1730,881e2e6b1dfffff,881e2e6b1dfffff,0
1731,881e2e6b1dfffff,881e2e6b03fffff,302
1732,881e2e6b1dfffff,881e2e6b11fffff,949
1733,881e2e6b1dfffff,881e2e6b0bfffff,278
1734,881e2e6b1dfffff,881e2e6b19fffff,458
1735,881e2e6b1dfffff,881e2e6b57fffff,399
1736,881e2e6b21fffff,881e2e6b25fffff,324
1737,881e2e6b21fffff,881e2e6b2bfffff,134
1738,881e2e6b21fffff,881e2e6b21fffff,0
1739,881e2e6b21fffff,881e2e6b23fffff,241
1740,881e2e6b21fffff,881e2e6b29fffff,260
1741,881e2e6b21fffff,881e2e6b2dfffff,141
1742,881e2e6b21fffff,881e2e6b27fffff,261
1743,881e2e6b23fffff,881e2e6949fffff,450
1744,881e2e6b23fffff,881e2e6b3dfffff,159
1745,881e2e6b23fffff,881e2e6b2bfffff,177
1746,881e2e6b23fffff,881e2e6b23fffff,219
1747,881e2e6b23fffff,881e2e6b21fffff,248
1748,881e2e6b23fffff,881e2e6b35fffff,292
1749,881e2e6b23fffff,881e2e6b27fffff,185
1750,881e2e6b25fffff,881e2e6b25fffff,360
1751,881e2e6b25fffff,881e05b499fffff,607
1752,881e2e6b25fffff,881e05b49bfffff,743
1753,881e2e6b25fffff,881e2e6b2dfffff,251
1754,881e2e6b25fffff,881e2e6b21fffff,329
1755,881e2e6b25fffff,881e05b4d3fffff,1681
1756,881e2e6b25fffff,881e2e6b27fffff,493
1757,881e2e6b27fffff,881e2e694dfffff,305
1758,881e2e6b27fffff,881e2e6b25fffff,488
1759,881e2e6b27fffff,881e2e6949fffff,265
1760,881e2e6b27fffff,881e05b49bfffff,249
1761,881e2e6b27fffff,881e2e6b23fffff,186
1762,881e2e6b27fffff,881e2e6b21fffff,262
1763,881e2e6b27fffff,881e2e6b27fffff,0
1764,881e2e6b29fffff,881e2e6b2bfffff,183
1765,881e2e6b29fffff,881e2e6b63fffff,410
1766,881e2e6b29fffff,881e2e6b05fffff,379
1767,881e2e6b29fffff,881e2e6b21fffff,261
1768,881e2e6b29fffff,881e2e6b29fffff,89
1769,881e2e6b29fffff,881e2e6b67fffff,605
1770,881e2e6b29fffff,881e2e6b2dfffff,239
1771,881e2e6b2bfffff,881e2e6b07fffff,290
1772,881e2e6b2bfffff,881e2e6b3dfffff,145
1773,881e2e6b2bfffff,881e2e6b2bfffff,0
1774,881e2e6b2bfffff,881e2e6b05fffff,196
1775,881e2e6b2bfffff,881e2e6b21fffff,125
1776,881e2e6b2bfffff,881e2e6b29fffff,186
1777,881e2e6b2bfffff,881e2e6b23fffff,171
1778,881e2e6b2dfffff,881e2e6b25fffff,247
1779,881e2e6b2dfffff,881e05b4d3fffff,1430
1780,881e2e6b2dfffff,881e05b4dbfffff,211
1781,881e2e6b2dfffff,881e2e6b21fffff,145
1782,881e2e6b2dfffff,881e2e6b29fffff,241
1783,881e2e6b2dfffff,881e2e6b67fffff,365
1784,881e2e6b2dfffff,881e2e6b2dfffff,0
1785,881e2e6b31fffff,881e2e6b3dfffff,341
1786,881e2e6b31fffff,881e2e6b39fffff,321
1787,881e2e6b31fffff,881e2e6b33fffff,357
1788,881e2e6b31fffff,881e2e6b3bfffff,382
1789,881e2e6b31fffff,881e2e6b37fffff,444
1790,881e2e6b31fffff,881e2e6b31fffff,277
1791,881e2e6b31fffff,881e2e6b35fffff,406
1792,881e2e6b33fffff,881e2e686dfffff,244
1793,881e2e6b33fffff,881e2e6b33fffff,188
1794,881e2e6b33fffff,881e2e6b3bfffff,325
1795,881e2e6b33fffff,881e2e6959fffff,322
1796,881e2e6b33fffff,881e2e6b37fffff,353
1797,881e2e6b33fffff,881e2e6b31fffff,362
1798,881e2e6b33fffff,881e2e6865fffff,318
1799,881e2e6b35fffff,881e2e6949fffff,414
1800,881e2e6b35fffff,881e2e6b3dfffff,273
1801,881e2e6b35fffff,881e2e6b23fffff,406
1802,881e2e6b35fffff,881e2e6b37fffff,301
1803,881e2e6b35fffff,881e2e6b31fffff,442
1804,881e2e6b35fffff,881e2e6b35fffff,0
1805,881e2e6b35fffff,881e2e694bfffff,242
1806,881e2e6b37fffff,881e2e695dfffff,254
1807,881e2e6b37fffff,881e2e6b33fffff,402
1808,881e2e6b37fffff,881e2e6959fffff,597
1809,881e2e6b37fffff,881e2e6b37fffff,312
1810,881e2e6b37fffff,881e2e6b31fffff,444
1811,881e2e6b37fffff,881e2e6b35fffff,352
1812,881e2e6b37fffff,881e2e694bfffff,253
1813,881e2e6b39fffff,881e2e6b15fffff,294
1814,881e2e6b39fffff,881e2e6b07fffff,247
1815,881e2e6b39fffff,881e2e6b3dfffff,133
1816,881e2e6b39fffff,881e2e6b03fffff,119
1817,881e2e6b39fffff,881e2e6b39fffff,0
1818,881e2e6b39fffff,881e2e6b3bfffff,147
1819,881e2e6b39fffff,881e2e6b31fffff,224
1820,881e2e6b3bfffff,881e2e686dfffff,200
1821,881e2e6b3bfffff,881e2e6b15fffff,447
1822,881e2e6b3bfffff,881e2e6b39fffff,152
1823,881e2e6b3bfffff,881e2e6b33fffff,248
1824,881e2e6b3bfffff,881e2e6b3bfffff,0
1825,881e2e6b3bfffff,881e2e6b31fffff,307
1826,881e2e6b3bfffff,881e2e6b17fffff,311
1827,881e2e6b3dfffff,881e2e6b07fffff,434
1828,881e2e6b3dfffff,881e2e6b3dfffff,0
1829,881e2e6b3dfffff,881e2e6b39fffff,184
1830,881e2e6b3dfffff,881e2e6b2bfffff,144
1831,881e2e6b3dfffff,881e2e6b23fffff,152
1832,881e2e6b3dfffff,881e2e6b31fffff,259
1833,881e2e6b3dfffff,881e2e6b35fffff,158
1834,881e2e6b41fffff,881e2e6b43fffff,334
1835,881e2e6b41fffff,881e2e6b45fffff,229
1836,881e2e6b41fffff,881e2e6b47fffff,306
1837,881e2e6b41fffff,881e2e6b49fffff,455
1838,881e2e6b41fffff,881e2e6b4dfffff,433
1839,881e2e6b41fffff,881e2e6b4bfffff,256
1840,881e2e6b41fffff,881e2e6b41fffff,0
1841,881e2e6b43fffff,881e2e6b43fffff,0
1842,881e2e6b43fffff,881e2e6b47fffff,373
1843,881e2e6b43fffff,881e2e6b55fffff,358
1844,881e2e6b43fffff,881e2e6b5dfffff,283
1845,881e2e6b43fffff,881e2e6b4bfffff,338
1846,881e2e6b43fffff,881e2e6b41fffff,345
1847,881e2e6b43fffff,881e2e6b09fffff,327
1848,881e2e6b45fffff,881e2e6b45fffff,107
1849,881e2e6b45fffff,881e2e6b47fffff,275
1850,881e2e6b45fffff,881e2e6b6bfffff,318
1851,881e2e6b45fffff,881e2e6b69fffff,120
1852,881e2e6b45fffff,881e05b693fffff,167
1853,881e2e6b45fffff,881e2e6b4dfffff,347
1854,881e2e6b45fffff,881e2e6b41fffff,174
1855,881e2e6b47fffff,881e2e6b43fffff,362
1856,881e2e6b47fffff,881e2e6b45fffff,275
1857,881e2e6b47fffff,881e2e6b47fffff,0
1858,881e2e6b47fffff,881e2e6b6bfffff,430
1859,881e2e6b47fffff,881e2e6b41fffff,302
1860,881e2e6b47fffff,881e2e6b0dfffff,270
1861,881e2e6b47fffff,881e2e6b09fffff,235
1862,881e2e6b49fffff,881e2e6b49fffff,0
1863,881e2e6b49fffff,881e2e79b5fffff,548
1864,881e2e6b49fffff,881e2e6b4dfffff,462
1865,881e2e6b49fffff,881e2e6b4bfffff,446
1866,881e2e6b49fffff,881e2e6b41fffff,475
1867,881e2e6b49fffff,881e2e79a3fffff,394
1868,881e2e6b49fffff,881e2e79a7fffff,361
1869,881e2e6b4bfffff,881e2e6b43fffff,328
1870,881e2e6b4bfffff,881e2e79b7fffff,168
1871,881e2e6b4bfffff,881e2e6b49fffff,306
1872,881e2e6b4bfffff,881e2e6b5dfffff,179
1873,881e2e6b4bfffff,881e2e6b4bfffff,0
1874,881e2e6b4bfffff,881e2e6b41fffff,289
1875,881e2e6b4bfffff,881e2e79b5fffff,278
1876,881e2e6b4dfffff,881e2e6b45fffff,243
1877,881e2e6b4dfffff,881e05b69bfffff,209
1878,881e2e6b4dfffff,881e2e6b49fffff,489
1879,881e2e6b4dfffff,881e05b693fffff,292
1880,881e2e6b4dfffff,881e2e6b4dfffff,0
1881,881e2e6b4dfffff,881e2e6b41fffff,315
1882,881e2e6b4dfffff,881e2e79a7fffff,224
1883,881e2e6b51fffff,881e2e6b53fffff,481
1884,881e2e6b51fffff,881e2e6b55fffff,401
1885,881e2e6b51fffff,881e2e6b59fffff,366
1886,881e2e6b51fffff,881e2e6b5dfffff,294
1887,881e2e6b51fffff,881e2e6b5bfffff,492
1888,881e2e6b51fffff,881e2e6b51fffff,0
1889,881e2e6b51fffff,881e2e6b57fffff,273
1890,881e2e6b53fffff,881e2e6b53fffff,0
1891,881e2e6b53fffff,881e2e6a25fffff,406
1892,881e2e6b53fffff,881e2e6b5bfffff,673
1893,881e2e6b53fffff,881e2e6b51fffff,484
1894,881e2e6b53fffff,881e2e6b19fffff,283
1895,881e2e6b53fffff,881e2e6b57fffff,233
1896,881e2e6b53fffff,881e2e6a2dfffff,462
1897,881e2e6b55fffff,881e2e6b43fffff,341
1898,881e2e6b55fffff,881e2e6b55fffff,0
1899,881e2e6b55fffff,881e2e6b5dfffff,227
1900,881e2e6b55fffff,881e2e6b0bfffff,197
1901,881e2e6b55fffff,881e2e6b51fffff,397
1902,881e2e6b55fffff,881e2e6b09fffff,199
1903,881e2e6b55fffff,881e2e6b57fffff,216
1904,881e2e6b57fffff,881e2e6b53fffff,327
1905,881e2e6b57fffff,881e2e6b1dfffff,395
1906,881e2e6b57fffff,881e2e6b55fffff,185
1907,881e2e6b57fffff,881e2e6b0bfffff,75
1908,881e2e6b57fffff,881e2e6b51fffff,380
1909,881e2e6b57fffff,881e2e6b19fffff,265
1910,881e2e6b57fffff,881e2e6b57fffff,0
1911,881e2e6b59fffff,881e2e6a65fffff,297
1912,881e2e6b59fffff,881e2e79b3fffff,326
1913,881e2e6b59fffff,881e2e79b7fffff,189
1914,881e2e6b59fffff,881e2e6b59fffff,0
1915,881e2e6b59fffff,881e2e6b5dfffff,235
1916,881e2e6b59fffff,881e2e6b5bfffff,260
1917,881e2e6b59fffff,881e2e6b51fffff,361
1918,881e2e6b5bfffff,881e2e6b53fffff,468
1919,881e2e6b5bfffff,881e2e6a65fffff,244
1920,881e2e6b5bfffff,881e2e6b59fffff,258
1921,881e2e6b5bfffff,881e2e6b5bfffff,0
1922,881e2e6b5bfffff,881e2e6b51fffff,485
1923,881e2e6b5bfffff,881e2e6a67fffff,364
1924,881e2e6b5bfffff,881e2e6a2dfffff,413
1925,881e2e6b5dfffff,881e2e6b43fffff,271
1926,881e2e6b5dfffff,881e2e6b55fffff,226
1927,881e2e6b5dfffff,881e2e6b59fffff,232
1928,881e2e6b5dfffff,881e2e79b7fffff,189
1929,881e2e6b5dfffff,881e2e6b5dfffff,0
1930,881e2e6b5dfffff,881e2e6b51fffff,288
1931,881e2e6b5dfffff,881e2e6b4bfffff,183
1932,881e2e6b61fffff,881e2e6b6bfffff,441
1933,881e2e6b61fffff,881e2e6b61fffff,0
1934,881e2e6b61fffff,881e2e6b69fffff,150
1935,881e2e6b61fffff,881e2e6b65fffff,279
1936,881e2e6b61fffff,881e2e6b6dfffff,178
1937,881e2e6b61fffff,881e2e6b67fffff,663
1938,881e2e6b61fffff,881e2e6b63fffff,140
1939,881e2e6b63fffff,881e2e6b6bfffff,471
1940,881e2e6b63fffff,881e2e6b61fffff,138
1941,881e2e6b63fffff,881e2e6b05fffff,133
1942,881e2e6b63fffff,881e2e6b29fffff,406
1943,881e2e6b63fffff,881e2e6b67fffff,689
1944,881e2e6b63fffff,881e2e6b63fffff,0
1945,881e2e6b63fffff,881e2e6b0dfffff,178
1946,881e2e6b65fffff,881e2e6b61fffff,276
1947,881e2e6b65fffff,881e05b4dbfffff,379
1948,881e2e6b65fffff,881e2e6b65fffff,0
1949,881e2e6b65fffff,881e2e6b6dfffff,237
1950,881e2e6b65fffff,881e2e6b67fffff,450
1951,881e2e6b65fffff,881e05b6b3fffff,223
1952,881e2e6b65fffff,881e05b4d9fffff,496
1953,881e2e6b67fffff,881e2e6b61fffff,670
1954,881e2e6b67fffff,881e05b4dbfffff,562
1955,881e2e6b67fffff,881e2e6b67fffff,321
1956,881e2e6b67fffff,881e2e6b63fffff,701
1957,881e2e6b67fffff,881e2e6b29fffff,599
1958,881e2e6b67fffff,881e2e6b65fffff,456
1959,881e2e6b67fffff,881e2e6b2dfffff,358
1960,881e2e6b69fffff,881e2e6b45fffff,123
1961,881e2e6b69fffff,881e05b697fffff,201
1962,881e2e6b69fffff,881e2e6b6bfffff,291
1963,881e2e6b69fffff,881e2e6b61fffff,151
1964,881e2e6b69fffff,881e2e6b69fffff,0
1965,881e2e6b69fffff,881e05b693fffff,190
1966,881e2e6b69fffff,881e2e6b6dfffff,134
1967,881e2e6b6bfffff,881e2e6b45fffff,323
1968,881e2e6b6bfffff,881e2e6b47fffff,427
1969,881e2e6b6bfffff,881e2e6b6bfffff,409
1970,881e2e6b6bfffff,881e2e6b61fffff,442
1971,881e2e6b6bfffff,881e2e6b69fffff,290
1972,881e2e6b6bfffff,881e2e6b63fffff,467
1973,881e2e6b6bfffff,881e2e6b0dfffff,433
1974,881e2e6b6dfffff,881e05b697fffff,162
1975,881e2e6b6dfffff,881e2e6b61fffff,182
1976,881e2e6b6dfffff,881e05b6bbfffff,193
1977,881e2e6b6dfffff,881e2e6b69fffff,132
1978,881e2e6b6dfffff,881e2e6b6dfffff,0
1979,881e2e6b6dfffff,881e2e6b65fffff,235
1980,881e2e6b6dfffff,881e05b6b3fffff,248
1981,881e2e7821fffff,881e2e7821fffff,0
1982,881e2e7821fffff,881e2e7825fffff,148
1983,881e2e7821fffff,881e2e7823fffff,581
1984,881e2e7821fffff,881e2e782bfffff,175
1985,881e2e7821fffff,881e2e7829fffff,213
1986,881e2e7821fffff,881e2e782dfffff,170
1987,881e2e7821fffff,881e2e7827fffff,205
1988,881e2e7823fffff,881e2e7821fffff,578
1989,881e2e7823fffff,881e2e7835fffff,490
1990,881e2e7823fffff,881e2e783dfffff,490
1991,881e2e7823fffff,881e2e7823fffff,268
1992,881e2e7823fffff,881e2e782bfffff,539
1993,881e2e7823fffff,881e2e79c9fffff,272
1994,881e2e7823fffff,881e2e7827fffff,489
1995,881e2e7825fffff,881e2e7953fffff,209
1996,881e2e7825fffff,881e2e7821fffff,149
1997,881e2e7825fffff,881e2e782dfffff,149
1998,881e2e7825fffff,881e2e7825fffff,0
1999,881e2e7825fffff,881e2e791bfffff,399
2000,881e2e7825fffff,881e2e7919fffff,503
2001,881e2e7825fffff,881e2e7827fffff,122
2002,881e2e7827fffff,881e2e7821fffff,213
2003,881e2e7827fffff,881e2e79cdfffff,129
2004,881e2e7827fffff,881e2e7825fffff,122
2005,881e2e7827fffff,881e2e7823fffff,494
2006,881e2e7827fffff,881e2e79c9fffff,301
2007,881e2e7827fffff,881e2e791bfffff,395
2008,881e2e7827fffff,881e2e7827fffff,0
2009,881e2e7829fffff,881e2e7821fffff,212
2010,881e2e7829fffff,881e2e7867fffff,392
2011,881e2e7829fffff,881e2e7829fffff,0
2012,881e2e7829fffff,881e2e782bfffff,167
2013,881e2e7829fffff,881e2e782dfffff,270
2014,881e2e7829fffff,881e2e7863fffff,200
2015,881e2e7829fffff,881e2e7805fffff,319
2016,881e2e782bfffff,881e2e7821fffff,173
2017,881e2e782bfffff,881e2e7807fffff,209
2018,881e2e782bfffff,881e2e783dfffff,148
2019,881e2e782bfffff,881e2e7823fffff,549
2020,881e2e782bfffff,881e2e7829fffff,168
2021,881e2e782bfffff,881e2e782bfffff,0
2022,881e2e782bfffff,881e2e7805fffff,252
2023,881e2e782dfffff,881e2e7953fffff,260
2024,881e2e782dfffff,881e2e7821fffff,170
2025,881e2e782dfffff,881e2e782dfffff,393
2026,881e2e782dfffff,881e2e7825fffff,152
2027,881e2e782dfffff,881e2e7867fffff,296
2028,881e2e782dfffff,881e2e7829fffff,266
2029,881e2e782dfffff,881e2e795bfffff,176
2030,881e2e7831fffff,881e2e7835fffff,493
2031,881e2e7831fffff,881e2e783dfffff,282
2032,881e2e7831fffff,881e2e7833fffff,644
2033,881e2e7831fffff,881e2e7831fffff,0
2034,881e2e7831fffff,881e2e7839fffff,296
2035,881e2e7831fffff,881e2e7837fffff,377
2036,881e2e7831fffff,881e2e783bfffff,500
2037,881e2e7833fffff,881e2e79d9fffff,244
2038,881e2e7833fffff,881e2e7833fffff,0
2039,881e2e7833fffff,881e2e78e5fffff,424
2040,881e2e7833fffff,881e2e7831fffff,640
2041,881e2e7833fffff,881e2e78edfffff,350
2042,881e2e7833fffff,881e2e7837fffff,629
2043,881e2e7833fffff,881e2e783bfffff,254
2044,881e2e7835fffff,881e2e7835fffff,0
2045,881e2e7835fffff,881e2e783dfffff,377
2046,881e2e7835fffff,881e2e7823fffff,498
2047,881e2e7835fffff,881e2e7831fffff,490
2048,881e2e7835fffff,881e2e79c9fffff,304
2049,881e2e7835fffff,881e2e7837fffff,458
2050,881e2e7835fffff,881e2e79cbfffff,257
2051,881e2e7837fffff,881e2e79ddfffff,322
2052,881e2e7837fffff,881e2e7835fffff,461
2053,881e2e7837fffff,881e2e79d9fffff,453
2054,881e2e7837fffff,881e2e7833fffff,611
2055,881e2e7837fffff,881e2e7831fffff,383
2056,881e2e7837fffff,881e2e7837fffff,527
2057,881e2e7837fffff,881e2e79cbfffff,296
2058,881e2e7839fffff,881e2e7815fffff,261
2059,881e2e7839fffff,881e2e7807fffff,296
2060,881e2e7839fffff,881e2e783dfffff,177
2061,881e2e7839fffff,881e2e7839fffff,0
2062,881e2e7839fffff,881e2e7803fffff,221
2063,881e2e7839fffff,881e2e7831fffff,295
2064,881e2e7839fffff,881e2e783bfffff,250
2065,881e2e783bfffff,881e2e7815fffff,384
2066,881e2e783bfffff,881e2e7817fffff,318
2067,881e2e783bfffff,881e2e7833fffff,252
2068,881e2e783bfffff,881e2e7839fffff,255
2069,881e2e783bfffff,881e2e78edfffff,157
2070,881e2e783bfffff,881e2e7831fffff,497
2071,881e2e783bfffff,881e2e783bfffff,0
2072,881e2e783dfffff,881e2e7835fffff,383
2073,881e2e783dfffff,881e2e7807fffff,218
2074,881e2e783dfffff,881e2e783dfffff,292
2075,881e2e783dfffff,881e2e7823fffff,499
2076,881e2e783dfffff,881e2e782bfffff,148
2077,881e2e783dfffff,881e2e7839fffff,171
2078,881e2e783dfffff,881e2e7831fffff,278
2079,881e2e7881fffff,881e2e7883fffff,193
2080,881e2e7881fffff,881e2e788dfffff,453
2081,881e2e7881fffff,881e2e788bfffff,175
2082,881e2e7881fffff,881e2e7889fffff,267
2083,881e2e7881fffff,881e2e7887fffff,276
2084,881e2e7881fffff,881e2e7881fffff,345
2085,881e2e7881fffff,881e2e7885fffff,387
2086,881e2e7883fffff,881e2e7883fffff,0
2087,881e2e7883fffff,881e2e789dfffff,182
2088,881e2e7883fffff,881e2e788bfffff,104
2089,881e2e7883fffff,881e2e7887fffff,172
2090,881e2e7883fffff,881e2e78b9fffff,211
2091,881e2e7883fffff,881e2e7895fffff,121
2092,881e2e7883fffff,881e2e7881fffff,188
2093,881e2e7885fffff,881e2e788dfffff,262
2094,881e2e7885fffff,881e2e78a9fffff,522
2095,881e2e7885fffff,881e2e7887fffff,159
2096,881e2e7885fffff,881e2e78e3fffff,243
2097,881e2e7885fffff,881e2e7881fffff,386
2098,881e2e7885fffff,881e2e7885fffff,0
2099,881e2e7885fffff,881e2e78abfffff,555
2100,881e2e7887fffff,881e2e7883fffff,171
2101,881e2e7887fffff,881e2e78bdfffff,169
2102,881e2e7887fffff,881e2e7887fffff,0
2103,881e2e7887fffff,881e2e78b9fffff,217
2104,881e2e7887fffff,881e2e7881fffff,276
2105,881e2e7887fffff,881e2e7885fffff,153
2106,881e2e7887fffff,881e2e78abfffff,500
2107,881e2e788bfffff,881e2e7883fffff,111
2108,881e2e788bfffff,881e2e789dfffff,204
2109,881e2e788bfffff,881e2e788bfffff,0
2110,881e2e788bfffff,881e2e78d5fffff,78
2111,881e2e788bfffff,881e2e7889fffff,138
2112,881e2e788bfffff,881e2e7881fffff,181
2113,881e2e788bfffff,881e2e78d7fffff,184
2114,881e2e788dfffff,881e2e788dfffff,0
2115,881e2e788dfffff,881e2e7889fffff,192
2116,881e2e788dfffff,881e2e78c7fffff,426
2117,881e2e788dfffff,881e2e78e3fffff,275
2118,881e2e788dfffff,881e2e7881fffff,460
2119,881e2e788dfffff,881e2e78ebfffff,163
2120,881e2e788dfffff,881e2e7885fffff,260
2121,881e2e7891fffff,881e2e789dfffff,167
2122,881e2e7891fffff,881e2e7891fffff,0
2123,881e2e7891fffff,881e2e7899fffff,169
2124,881e2e7891fffff,881e2e7897fffff,428
2125,881e2e7891fffff,881e2e789bfffff,172
2126,881e2e7891fffff,881e2e7895fffff,231
2127,881e2e7891fffff,881e2e7893fffff,333
2128,881e2e7893fffff,881e2e614dfffff,313
2129,881e2e7893fffff,881e2e7891fffff,332
2130,881e2e7893fffff,881e2e6169fffff,411
2131,881e2e7893fffff,881e2e7897fffff,297
2132,881e2e7893fffff,881e2e6145fffff,435
2133,881e2e7893fffff,881e2e789bfffff,192
2134,881e2e7893fffff,881e2e7893fffff,0
2135,881e2e7895fffff,881e2e7883fffff,118
2136,881e2e7895fffff,881e2e78bbfffff,140
2137,881e2e7895fffff,881e2e7891fffff,234
2138,881e2e7895fffff,881e2e789dfffff,124
2139,881e2e7895fffff,881e2e7897fffff,215
2140,881e2e7895fffff,881e2e7895fffff,0
2141,881e2e7895fffff,881e2e78b9fffff,236
2142,881e2e7897fffff,881e2e78bbfffff,218
2143,881e2e7897fffff,881e2e7891fffff,424
2144,881e2e7897fffff,881e2e616dfffff,350
2145,881e2e7897fffff,881e2e6169fffff,503
2146,881e2e7897fffff,881e2e7897fffff,0
2147,881e2e7897fffff,881e2e7895fffff,219
2148,881e2e7897fffff,881e2e7893fffff,299
2149,881e2e789bfffff,881e2e614dfffff,210
2150,881e2e789bfffff,881e2e7891fffff,174
2151,881e2e789bfffff,881e2e7899fffff,92
2152,881e2e789bfffff,881e2e789bfffff,0
2153,881e2e789bfffff,881e2e6325fffff,257
2154,881e2e789bfffff,881e2e7893fffff,192
2155,881e2e789bfffff,881e2e6327fffff,300
2156,881e2e789dfffff,881e2e7883fffff,186
2157,881e2e789dfffff,881e2e788bfffff,207
2158,881e2e789dfffff,881e2e7891fffff,165
2159,881e2e789dfffff,881e2e789dfffff,287
2160,881e2e789dfffff,881e2e7899fffff,144
2161,881e2e789dfffff,881e2e7895fffff,126
2162,881e2e789dfffff,881e2e78d7fffff,283
2163,881e2e78a1fffff,881e2e78a5fffff,281
2164,881e2e78a1fffff,881e2e78adfffff,362
2165,881e2e78a1fffff,881e2e78a9fffff,255
2166,881e2e78a1fffff,881e2e78a7fffff,145
2167,881e2e78a1fffff,881e2e78abfffff,614
2168,881e2e78a1fffff,881e2e78a3fffff,334
2169,881e2e78a1fffff,881e2e78a1fffff,0
2170,881e2e78a3fffff,881e2e78a7fffff,207
2171,881e2e78a3fffff,881e2e78b5fffff,340
2172,881e2e78a3fffff,881e2e78bdfffff,280
2173,881e2e78a3fffff,881e2e78abfffff,419
2174,881e2e78a3fffff,881e2e78a3fffff,344
2175,881e2e78a3fffff,881e2e6a49fffff,399
2176,881e2e78a3fffff,881e2e78a1fffff,338
2177,881e2e78a5fffff,881e2e78a5fffff,0
2178,881e2e78a5fffff,881e2e78adfffff,81
2179,881e2e78a5fffff,881e2e78a7fffff,129
2180,881e2e78a5fffff,881e2e799bfffff,111
